Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount	CacheHit
0.0587864	8	2	21	LastDelay	0.00626063	6260.63	1	6	0
0.0587864	8	2	21	FullDelay	0.00626063	6260.63	1	6	0
0.0590013	8	2	50	LastDelay	0.00834751	8347.51	1	8	0
0.0590013	8	2	50	FullDelay	0.00834751	8347.51	1	8	0
0.059194	8	2	7294	LastDelay	0.00626111	6261.11	1	6	0
0.059194	8	2	7294	FullDelay	0.00626111	6261.11	1	6	0
0.0608825	8	2	1481	LastDelay	0.00417408	4174.08	1	4	0
0.0608825	8	2	1481	FullDelay	0.00417408	4174.08	1	4	0
0.0615982	8	2	9920	LastDelay	0.0104352	10435.2	1	10	0
0.0615982	8	2	9920	FullDelay	0.0104352	10435.2	1	10	0
0.0621957	8	2	1	LastDelay	0.00626063	6260.63	1	6	0
0.0621957	8	2	1	FullDelay	0.00626063	6260.63	1	6	0
0.0625828	8	2	1344	LastDelay	0.00626111	6261.11	1	6	0
0.0625828	8	2	1344	FullDelay	0.00626111	6261.11	1	6	0
0.0627261	8	2	1876	LastDelay	0.00834815	8348.15	1	8	0
0.0627261	8	2	1876	FullDelay	0.00834815	8348.15	1	8	0
0.063668	8	2	791	LastDelay	0.00417408	4174.08	1	4	0
0.063668	8	2	791	FullDelay	0.00417408	4174.08	1	4	0
0.0643288	8	2	753	LastDelay	0.00834815	8348.15	1	8	0
0.0643288	8	2	753	FullDelay	0.00834815	8348.15	1	8	0
0.0648487	8	2	8616	LastDelay	0.00834815	8348.15	1	8	0
0.0648487	8	2	8616	FullDelay	0.00834815	8348.15	1	8	0
0.0651696	9	2	2869	LastDelay	0.00417408	4174.08	1	4	0
0.0651696	9	2	2869	FullDelay	0.00417408	4174.08	1	4	0
0.0654818	8	2	3293	LastDelay	0.00626111	6261.11	1	6	0
0.0654818	8	2	3293	FullDelay	0.00626111	6261.11	1	6	0
0.0655666	8	2	5219	LastDelay	0.0105096	10509.6	1	10	0
0.0655666	8	2	5219	FullDelay	0.0105096	10509.6	1	10	0
0.0657229	9	2	7230	LastDelay	0.00417408	4174.08	1	4	0
0.0657229	9	2	7230	FullDelay	0.00417408	4174.08	1	4	0
0.0662157	8	2	5421	LastDelay	0.00417376	4173.76	1	4	0
0.0662157	8	2	5421	FullDelay	0.00417376	4173.76	1	4	0
0.0670633	9	2	8632	LastDelay	0.00417376	4173.76	1	4	0
0.0670633	9	2	8632	FullDelay	0.00417376	4173.76	1	4	0
0.0671545	8	2	166	LastDelay	0.00834751	8347.51	1	8	0
0.0671545	8	2	166	FullDelay	0.00834751	8347.51	1	8	0
0.0683482	9	2	9759	LastDelay	0.00834815	8348.15	1	8	0
0.0683482	9	2	9759	FullDelay	0.00834815	8348.15	1	8	0
0.0691468	9	2	402	LastDelay	0.00834815	8348.15	1	8	0
0.0691468	9	2	402	FullDelay	0.00834815	8348.15	1	8	0
0.0697221	8	2	1614	LastDelay	0.0104352	10435.2	1	10	0
0.0697221	8	2	1614	FullDelay	0.0104352	10435.2	1	10	0
0.0707067	8	2	735	LastDelay	0.00626111	6261.11	1	6	0
0.0707067	8	2	735	FullDelay	0.00626111	6261.11	1	6	0
0.0710135	9	2	135	LastDelay	0.00834751	8347.51	1	8	0
0.0710135	9	2	135	FullDelay	0.00834751	8347.51	1	8	0
0.0710278	8	2	535	LastDelay	0.00417376	4173.76	1	4	0
0.0710278	8	2	535	FullDelay	0.00417376	4173.76	1	4	0
0.0711475	9	2	779	LastDelay	0.00834815	8348.15	1	8	0
0.0711475	9	2	779	FullDelay	0.00834815	8348.15	1	8	0
0.0714976	9	2	1760	LastDelay	0.00834815	8348.15	1	8	0
0.0714976	9	2	1760	FullDelay	0.00834815	8348.15	1	8	0
0.072555	9	2	2902	LastDelay	0.00834815	8348.15	1	8	0
0.072555	9	2	2902	FullDelay	0.00834815	8348.15	1	8	0
0.0726397	9	2	1142	LastDelay	0.00839807	8398.07	1	8	0
0.0726397	9	2	1142	FullDelay	0.00839807	8398.07	1	8	0
0.0729381	8	2	22	LastDelay	0.00834751	8347.51	1	8	0
0.0729381	8	2	22	FullDelay	0.00834751	8347.51	1	8	0
0.0732679	9	2	9321	LastDelay	0.00834815	8348.15	1	8	0
0.0732679	9	2	9321	FullDelay	0.00834815	8348.15	1	8	0
0.0735223	9	2	2562	LastDelay	0.00834815	8348.15	1	8	0
0.0735223	9	2	2562	FullDelay	0.00834815	8348.15	1	8	0
0.073607	8	2	942	LastDelay	0.0105002	10500.2	1	10	0
0.073607	8	2	942	FullDelay	0.0105002	10500.2	1	10	0
0.074109	9	2	2956	LastDelay	0.00834815	8348.15	1	8	0
0.074109	9	2	2956	FullDelay	0.00834815	8348.15	1	8	0
0.0742125	9	2	1311	LastDelay	0.0104352	10435.2	1	10	0
0.0742125	9	2	1311	FullDelay	0.0104352	10435.2	1	10	0
0.0742973	9	2	7549	LastDelay	0.00836815	8368.15	1	8	0
0.0742973	9	2	7549	FullDelay	0.00836815	8368.15	1	8	0
0.074362	8	2	9385	LastDelay	0.00630763	6307.63	1	6	0
0.074362	8	2	9385	FullDelay	0.00630763	6307.63	1	6	0
0.0743819	9	2	9316	LastDelay	0.00421272	4212.72	1	4	0
0.0743819	9	2	9316	FullDelay	0.00421272	4212.72	1	4	0
0.0744665	9	2	7	LastDelay	0.00840395	8403.95	1	8	0
0.0744665	9	2	7	FullDelay	0.00840395	8403.95	1	8	0
0.0745663	9	2	847	LastDelay	0.0104446	10444.6	1	10	0
0.0745663	9	2	847	FullDelay	0.0104446	10444.6	1	10	0
0.0748123	8	2	2	LastDelay	0	0	1	0	1
0.0748123	8	2	2	FullDelay	0	0	1	0	1
0.075297	9	2	28	LastDelay	0.0104344	10434.4	1	10	0
0.075297	9	2	28	FullDelay	0.0104344	10434.4	1	10	0
0.075606	8	2	3945	LastDelay	0.00834815	8348.15	1	8	0
0.075606	8	2	3945	FullDelay	0.00834815	8348.15	1	8	0
0.0759557	8	2	5056	LastDelay	0.00834815	8348.15	1	8	0
0.0759557	8	2	5056	FullDelay	0.00834815	8348.15	1	8	0
0.0761948	9	2	588	LastDelay	0.00834815	8348.15	1	8	0
0.0761948	9	2	588	FullDelay	0.00834815	8348.15	1	8	0
0.0765868	8	2	113	LastDelay	0.0104344	10434.4	1	10	0
0.0765868	8	2	113	FullDelay	0.0104344	10434.4	1	10	0
0.0768289	8	2	6407	LastDelay	0.00626111	6261.11	1	6	0
0.0768289	8	2	6407	FullDelay	0.00626111	6261.11	1	6	0
0.077747	9	2	2095	LastDelay	0.00834815	8348.15	1	8	0
0.077747	9	2	2095	FullDelay	0.00834815	8348.15	1	8	0
0.0781746	8	2	4031	LastDelay	0.0104352	10435.2	1	10	0
0.0781746	8	2	4031	FullDelay	0.0104352	10435.2	1	10	0
0.0784079	8	2	11	LastDelay	0.00417344	4173.44	1	4	0
0.0784079	8	2	11	FullDelay	0.00417344	4173.44	1	4	0
0.0787982	9	2	997	LastDelay	0.00626111	6261.11	1	6	0
0.0787982	9	2	997	FullDelay	0.00626111	6261.11	1	6	0
0.0789763	9	2	476	LastDelay	0.00834815	8348.15	1	8	0
0.0789763	9	2	476	FullDelay	0.00834815	8348.15	1	8	0
0.0795538	8	2	134	LastDelay	0.00834751	8347.51	1	8	0
0.0795538	8	2	134	FullDelay	0.00834751	8347.51	1	8	0
0.0799895	9	2	3052	LastDelay	0.00834815	8348.15	1	8	0
0.0799895	9	2	3052	FullDelay	0.00834815	8348.15	1	8	0
0.0803892	8	2	52	LastDelay	0.0104344	10434.4	1	10	0
0.0803892	8	2	52	FullDelay	0.0104344	10434.4	1	10	0
0.0805708	9	2	102	LastDelay	0.00626063	6260.63	1	6	0
0.0805708	9	2	102	FullDelay	0.00626063	6260.63	1	6	0
0.0808468	9	2	9277	LastDelay	0.00834815	8348.15	1	8	0
0.0808468	9	2	9277	FullDelay	0.00834815	8348.15	1	8	0
0.0813337	8	2	7769	LastDelay	0.0104352	10435.2	1	10	0
0.0813337	8	2	7769	FullDelay	0.0104352	10435.2	1	10	0
0.0815279	9	2	1510	LastDelay	0.00834815	8348.15	1	8	0
0.0815279	9	2	1510	FullDelay	0.00834815	8348.15	1	8	0
0.081873	9	2	9149	LastDelay	0.0104352	10435.2	1	10	0
0.081873	9	2	9149	FullDelay	0.0104352	10435.2	1	10	0
0.0819883	9	2	824	LastDelay	0.0104352	10435.2	1	10	0
0.0819883	9	2	824	FullDelay	0.0104352	10435.2	1	10	0
0.082073	9	2	9105	LastDelay	0.0104749	10474.9	1	10	0
0.082073	9	2	9105	FullDelay	0.0104749	10474.9	1	10	0
0.0821576	9	2	9742	LastDelay	0.0041853	4185.3	1	4	0
0.0821576	9	2	9742	FullDelay	0.0041853	4185.3	1	4	0
0.0822423	9	2	44	LastDelay	0.00842036	8420.36	1	8	0
0.0822423	9	2	44	FullDelay	0.00842036	8420.36	1	8	0
0.0828793	9	2	43	LastDelay	0.00834751	8347.51	1	8	0
0.0828793	9	2	43	FullDelay	0.00834751	8347.51	1	8	0
0.082964	9	2	1076	LastDelay	0.00418756	4187.56	1	4	0
0.082964	9	2	1076	FullDelay	0.00418756	4187.56	1	4	0
0.0836741	8	2	525	LastDelay	0.0104352	10435.2	1	10	0
0.0836741	8	2	525	FullDelay	0.0104352	10435.2	1	10	0
0.0838465	9	2	246	LastDelay	0.00834751	8347.51	1	8	0
0.0838465	9	2	246	FullDelay	0.00834751	8347.51	1	8	0
0.0840372	8	2	1	LastDelay	0	0	1	0	1
0.0840372	8	2	1	FullDelay	0	0	1	0	1
0.0847565	9	2	2743	LastDelay	0.00834815	8348.15	1	8	0
0.0847565	9	2	2743	FullDelay	0.00834815	8348.15	1	8	0
0.0848452	8	2	3278	LastDelay	0.00626111	6261.11	1	6	0
0.0848452	8	2	3278	FullDelay	0.00626111	6261.11	1	6	0
0.0849299	8	2	4	LastDelay	0.0104968	10496.8	1	10	0
0.0849299	8	2	4	FullDelay	0.0104968	10496.8	1	10	0
0.0855262	9	2	2323	LastDelay	0.00417408	4174.08	1	4	0
0.0855262	9	2	2323	FullDelay	0.00417408	4174.08	1	4	0
0.0856108	9	2	188	LastDelay	0.0104655	10465.5	1	10	0
0.0856108	9	2	188	FullDelay	0.0104655	10465.5	1	10	0
0.0859182	9	2	1550	LastDelay	0.00626111	6261.11	1	6	0
0.0859182	9	2	1550	FullDelay	0.00626111	6261.11	1	6	0
0.0862145	8	2	64	LastDelay	0.00182348	1823.48	1	4	0
0.0862145	8	2	64	FullDelay	0.00417344	4173.44	2	4	0
0.0862168	9	2	1	LastDelay	0.0021531	2153.1	1	2	1
0.0862168	9	2	1	FullDelay	0.0021531	2153.1	1	2	1
0.0864603	8	2	1	LastDelay	0	0	1	0	1
0.0864603	8	2	1	FullDelay	0	0	1	0	1
0.0878027	8	2	3745	LastDelay	0.00834815	8348.15	1	8	0
0.0878027	8	2	3745	FullDelay	0.00834815	8348.15	1	8	0
0.087857	9	2	131	LastDelay	0.00834751	8347.51	1	8	0
0.087857	9	2	131	FullDelay	0.00834751	8347.51	1	8	0
0.0879416	9	2	300	LastDelay	0.00420844	4208.44	1	4	0
0.0879416	9	2	300	FullDelay	0.00420844	4208.44	1	4	0
0.0880264	9	2	1476	LastDelay	0.010586	10586	1	10	0
0.0880264	9	2	1476	FullDelay	0.010586	10586	1	10	0
0.0888515	9	2	1606	LastDelay	0.0104352	10435.2	1	10	0
0.0888515	9	2	1606	FullDelay	0.0104352	10435.2	1	10	0
0.0890619	8	2	367	LastDelay	0.00417408	4174.08	1	4	0
0.0890619	8	2	367	FullDelay	0.00417408	4174.08	1	4	0
0.0897341	9	2	3131	LastDelay	0.00834815	8348.15	1	8	0
0.0897341	9	2	3131	FullDelay	0.00834815	8348.15	1	8	0
0.0902469	9	2	479	LastDelay	0.00626111	6261.11	1	6	0
0.0902469	9	2	479	FullDelay	0.00626111	6261.11	1	6	0
0.091269	9	2	39	LastDelay	0.00834751	8347.51	1	8	0
0.091269	9	2	39	FullDelay	0.00834751	8347.51	1	8	0
0.0914767	8	2	4137	LastDelay	0.00626111	6261.11	1	6	0
0.0914767	8	2	4137	FullDelay	0.00626111	6261.11	1	6	0
0.0916668	9	2	1500	LastDelay	0.00626111	6261.11	1	6	0
0.0916668	9	2	1500	FullDelay	0.00626111	6261.11	1	6	0
0.09344	10	2	11	LastDelay	0.00208672	2086.72	1	2	1
0.09344	10	2	11	FullDelay	0.00208672	2086.72	1	2	1
0.0935817	8	2	5	LastDelay	0.00626063	6260.63	1	6	0
0.0935817	8	2	5	FullDelay	0.00626063	6260.63	1	6	0
0.0937906	8	2	4778	LastDelay	0.00626111	6261.11	1	6	0
0.0937906	8	2	4778	FullDelay	0.00626111	6261.11	1	6	0
0.0944972	8	2	2138	LastDelay	0.0104352	10435.2	1	10	0
0.0944972	8	2	2138	FullDelay	0.0104352	10435.2	1	10	0
0.0949953	9	2	3431	LastDelay	0.0104352	10435.2	1	10	0
0.0949953	9	2	3431	FullDelay	0.0104352	10435.2	1	10	0
0.0956314	10	2	13	LastDelay	0.00417376	4173.76	1	4	0
0.0956314	10	2	13	FullDelay	0.00417376	4173.76	1	4	0
0.0958002	10	2	60	LastDelay	0.00208688	2086.88	1	2	1
0.0958002	10	2	60	FullDelay	0.00208688	2086.88	1	2	1
0.0963028	8	2	247	LastDelay	0.0104344	10434.4	1	10	0
0.0963028	8	2	247	FullDelay	0.0104344	10434.4	1	10	0
0.0964711	9	2	5785	LastDelay	0.00834815	8348.15	1	8	0
0.0964711	9	2	5785	FullDelay	0.00834815	8348.15	1	8	0
0.0965558	9	2	296	LastDelay	0.0104671	10467.1	1	10	0
0.0965558	9	2	296	FullDelay	0.0104671	10467.1	1	10	0
0.0966406	9	2	1083	LastDelay	0.00633244	6332.44	1	6	0
0.0966406	9	2	1083	FullDelay	0.00633244	6332.44	1	6	0
0.0967253	9	2	1466	LastDelay	0.00629571	6295.71	1	6	0
0.0967253	9	2	1466	FullDelay	0.00629571	6295.71	1	6	0
0.097762	9	2	7270	LastDelay	0.00834815	8348.15	1	8	0
0.097762	9	2	7270	FullDelay	0.00834815	8348.15	1	8	0
0.0978467	9	2	2390	LastDelay	0.00428795	4287.95	1	4	0
0.0978467	9	2	2390	FullDelay	0.00428795	4287.95	1	4	0
0.0980626	8	2	65	LastDelay	0.00834751	8347.51	1	8	0
0.0980626	8	2	65	FullDelay	0.00834751	8347.51	1	8	0
0.0981951	8	2	2463	LastDelay	0.00834815	8348.15	1	8	0
0.0981951	8	2	2463	FullDelay	0.00834815	8348.15	1	8	0
0.0985455	9	2	324	LastDelay	0.00834815	8348.15	1	8	0
0.0985455	9	2	324	FullDelay	0.00834815	8348.15	1	8	0
0.0986303	10	2	450	LastDelay	0.00839013	8390.13	1	8	0
0.0986303	10	2	450	FullDelay	0.00839013	8390.13	1	8	0
0.0988296	8	2	1475	LastDelay	0.00834815	8348.15	1	8	0
0.0988296	8	2	1475	FullDelay	0.00834815	8348.15	1	8	0
0.0993339	8	2	5085	LastDelay	0.00834815	8348.15	1	8	0
0.0993339	8	2	5085	FullDelay	0.00834815	8348.15	1	8	0
0.0994186	9	2	8307	LastDelay	0.0104963	10496.3	1	10	0
0.0994186	9	2	8307	FullDelay	0.0104963	10496.3	1	10	0
0.0995034	8	2	1581	LastDelay	0.00842642	8426.42	1	8	0
0.0995034	8	2	1581	FullDelay	0.00842642	8426.42	1	8	0
0.0995995	10	2	47	LastDelay	0.00834751	8347.51	1	8	0
0.0995995	10	2	47	FullDelay	0.00834751	8347.51	1	8	0
0.0998105	9	2	6382	LastDelay	0.0104352	10435.2	1	10	0
0.0998105	9	2	6382	FullDelay	0.0104352	10435.2	1	10	0
0.0998277	8	2	1140	LastDelay	0.00626111	6261.11	1	6	0
0.0998277	8	2	1140	FullDelay	0.00626111	6261.11	1	6	0
0.100435	10	2	7080	LastDelay	0.0104352	10435.2	1	10	0
0.100435	10	2	7080	FullDelay	0.0104352	10435.2	1	10	0
0.10052	10	2	1009	LastDelay	0.00836438	8364.38	1	8	0
0.10052	10	2	1009	FullDelay	0.00836438	8364.38	1	8	0
0.100537	9	2	179	LastDelay	0.0104344	10434.4	1	10	0
0.100537	9	2	179	FullDelay	0.0104344	10434.4	1	10	0
0.100644	9	2	6630	LastDelay	0.0104352	10435.2	1	10	0
0.100644	9	2	6630	FullDelay	0.0104352	10435.2	1	10	0
0.101247	8	2	6238	LastDelay	0.00417408	4174.08	1	4	0
0.101247	8	2	6238	FullDelay	0.00417408	4174.08	1	4	0
0.101838	8	2	182	LastDelay	0.00417376	4173.76	1	4	0
0.101838	8	2	182	FullDelay	0.00417376	4173.76	1	4	0
0.102007	10	2	5055	LastDelay	0.00417408	4174.08	1	4	0
0.102007	10	2	5055	FullDelay	0.00417408	4174.08	1	4	0
0.102119	9	2	960	LastDelay	0.00834815	8348.15	1	8	0
0.102119	9	2	960	FullDelay	0.00834815	8348.15	1	8	0
0.102203	10	2	1034	LastDelay	0.00841857	8418.57	1	8	0
0.102203	10	2	1034	FullDelay	0.00841857	8418.57	1	8	0
0.10236	9	2	2390	LastDelay	0	0	1	0	1
0.10236	9	2	2390	FullDelay	0	0	1	0	1
0.102381	8	2	6468	LastDelay	0.00417408	4174.08	1	4	0
0.102381	8	2	6468	FullDelay	0.00417408	4174.08	1	4	0
0.102478	8	2	2603	LastDelay	0.00834815	8348.15	1	8	0
0.102478	8	2	2603	FullDelay	0.00834815	8348.15	1	8	0
0.102722	9	2	1866	LastDelay	0.00834815	8348.15	1	8	0
0.102722	9	2	1866	FullDelay	0.00834815	8348.15	1	8	0
0.102834	9	2	568	LastDelay	0.00834815	8348.15	1	8	0
0.102834	9	2	568	FullDelay	0.00834815	8348.15	1	8	0
0.103017	10	2	1489	LastDelay	0.00626111	6261.11	1	6	0
0.103017	10	2	1489	FullDelay	0.00626111	6261.11	1	6	0
0.103262	10	2	9864	LastDelay	0.0104352	10435.2	1	10	0
0.103262	10	2	9864	FullDelay	0.0104352	10435.2	1	10	0
0.103667	10	2	4265	LastDelay	0.00626111	6261.11	1	6	0
0.103667	10	2	4265	FullDelay	0.00626111	6261.11	1	6	0
0.103899	9	2	2907	LastDelay	0.00834815	8348.15	1	8	0
0.103899	9	2	2907	FullDelay	0.00834815	8348.15	1	8	0
0.104079	8	2	1	LastDelay	0	0	1	0	1
0.104079	8	2	1	FullDelay	0	0	1	0	1
0.104126	8	2	2309	LastDelay	0.00834815	8348.15	1	8	0
0.104126	8	2	2309	FullDelay	0.00834815	8348.15	1	8	0
0.104211	9	2	2380	LastDelay	0.00841104	8411.04	1	8	0
0.104211	9	2	2380	FullDelay	0.00841104	8411.04	1	8	0
0.104459	10	2	1788	LastDelay	0.00626111	6261.11	1	6	0
0.104459	10	2	1788	FullDelay	0.00626111	6261.11	1	6	0
0.104528	8	2	3981	LastDelay	0.00417408	4174.08	1	4	0
0.104528	8	2	3981	FullDelay	0.00417408	4174.08	1	4	0
0.1046	10	2	1607	LastDelay	0.0104352	10435.2	1	10	0
0.1046	10	2	1607	FullDelay	0.0104352	10435.2	1	10	0
0.105046	9	2	747	LastDelay	0.00626111	6261.11	1	6	0
0.105046	9	2	747	FullDelay	0.00626111	6261.11	1	6	0
0.105172	10	2	2003	LastDelay	0.00834815	8348.15	1	8	0
0.105172	10	2	2003	FullDelay	0.00834815	8348.15	1	8	0
0.105191	8	2	2523	LastDelay	0.0104352	10435.2	1	10	0
0.105191	8	2	2523	FullDelay	0.0104352	10435.2	1	10	0
0.105322	8	2	71	LastDelay	0.00834751	8347.51	1	8	0
0.105322	8	2	71	FullDelay	0.00834751	8347.51	1	8	0
0.105505	8	2	1510	LastDelay	0.00208704	2087.04	1	2	1
0.105505	8	2	1510	FullDelay	0.00208704	2087.04	1	2	1
0.105702	9	2	1049	LastDelay	0.00834815	8348.15	1	8	0
0.105702	9	2	1049	FullDelay	0.00834815	8348.15	1	8	0
0.106594	8	2	3027	LastDelay	0.00417408	4174.08	1	4	0
0.106594	8	2	3027	FullDelay	0.00417408	4174.08	1	4	0
0.106716	10	2	99	LastDelay	0.0104344	10434.4	1	10	0
0.106716	10	2	99	FullDelay	0.0104344	10434.4	1	10	0
0.106939	9	2	2574	LastDelay	0.0104352	10435.2	1	10	0
0.106939	9	2	2574	FullDelay	0.0104352	10435.2	1	10	0
0.107099	9	2	397	LastDelay	0.0104352	10435.2	1	10	0
0.107099	9	2	397	FullDelay	0.0104352	10435.2	1	10	0
0.107468	10	2	19	LastDelay	0.00834751	8347.51	1	8	0
0.107468	10	2	19	FullDelay	0.00834751	8347.51	1	8	0
0.107645	8	2	9220	LastDelay	0.00834815	8348.15	1	8	0
0.107645	8	2	9220	FullDelay	0.00834815	8348.15	1	8	0
0.107852	8	2	4250	LastDelay	0.00834815	8348.15	1	8	0
0.107852	8	2	4250	FullDelay	0.00834815	8348.15	1	8	0
0.108516	9	2	494	LastDelay	0.0104352	10435.2	1	10	0
0.108516	9	2	494	FullDelay	0.0104352	10435.2	1	10	0
0.108853	9	2	5100	LastDelay	0.00417408	4174.08	1	4	0
0.108853	9	2	5100	FullDelay	0.00417408	4174.08	1	4	0
0.108882	8	2	1649	LastDelay	0.00834815	8348.15	1	8	0
0.108882	8	2	1649	FullDelay	0.00834815	8348.15	1	8	0
0.108967	10	2	631	LastDelay	0.00838717	8387.17	1	8	0
0.108967	10	2	631	FullDelay	0.00838717	8387.17	1	8	0
0.109477	8	2	8304	LastDelay	0.0104352	10435.2	1	10	0
0.109477	8	2	8304	FullDelay	0.0104352	10435.2	1	10	0
0.109561	10	2	91	LastDelay	0.00836796	8367.96	1	8	0
0.109561	10	2	91	FullDelay	0.00836796	8367.96	1	8	0
0.109561	8	2	1285	LastDelay	0.00633287	6332.86	1	6	0
0.109561	8	2	1285	FullDelay	0.00633287	6332.86	1	6	0
0.109824	8	2	62	LastDelay	0.0104344	10434.4	1	10	0
0.109824	8	2	62	FullDelay	0.0104344	10434.4	1	10	0
0.110212	10	2	455	LastDelay	0.00834815	8348.15	1	8	0
0.110212	10	2	455	FullDelay	0.00834815	8348.15	1	8	0
0.110268	9	2	3072	LastDelay	0.00417408	4174.08	1	4	0
0.110268	9	2	3072	FullDelay	0.00417408	4174.08	1	4	0
0.110353	9	2	134	LastDelay	0.0020897	2089.7	1	2	1
0.110353	9	2	134	FullDelay	0.0020897	2089.7	1	2	1
0.111244	10	2	1846	LastDelay	0.00834815	8348.15	1	8	0
0.111244	10	2	1846	FullDelay	0.00834815	8348.15	1	8	0
0.111366	10	2	46	LastDelay	0.0104344	10434.4	1	10	0
0.111366	10	2	46	FullDelay	0.0104344	10434.4	1	10	0
0.111716	9	2	1083	LastDelay	0	0	1	0	1
0.111716	9	2	1083	FullDelay	0	0	1	0	1
0.111733	10	2	460	LastDelay	0.00428928	4289.28	1	4	0
0.111733	10	2	460	FullDelay	0.00428928	4289.28	1	4	0
0.112135	8	2	6414	LastDelay	0.0104352	10435.2	1	10	0
0.112135	8	2	6414	FullDelay	0.0104352	10435.2	1	10	0
0.113822	8	2	76	LastDelay	0.00420688	4206.88	1	4	0
0.113822	8	2	76	FullDelay	0.00420688	4206.88	1	4	0
0.113859	10	2	8684	LastDelay	0.0104352	10435.2	1	10	0
0.113859	10	2	8684	FullDelay	0.0104352	10435.2	1	10	0
0.114089	8	2	38	LastDelay	0.00834751	8347.51	1	8	0
0.114089	8	2	38	FullDelay	0.00834751	8347.51	1	8	0
0.114174	10	2	435	LastDelay	0.00627408	6274.08	1	6	0
0.114174	10	2	435	FullDelay	0.00627408	6274.08	1	6	0
0.11455	8	2	1891	LastDelay	0.00834815	8348.15	1	8	0
0.11455	8	2	1891	FullDelay	0.00834815	8348.15	1	8	0
0.114867	8	2	118	LastDelay	0.00417344	4173.44	1	4	0
0.114867	8	2	118	FullDelay	0.00417344	4173.44	1	4	0
0.114868	10	2	1061	LastDelay	0.00834815	8348.15	1	8	0
0.114868	10	2	1061	FullDelay	0.00834815	8348.15	1	8	0
0.115184	10	2	157	LastDelay	0.00626063	6260.63	1	6	0
0.115184	10	2	157	FullDelay	0.00626063	6260.63	1	6	0
0.115269	10	2	308	LastDelay	0.0084296	8429.6	1	8	0
0.115269	10	2	308	FullDelay	0.0084296	8429.6	1	8	0
0.115321	8	2	9740	LastDelay	0.0104352	10435.2	1	10	0
0.115321	8	2	9740	FullDelay	0.0104352	10435.2	1	10	0
